"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","entrez","ensembl","gene_name"
370.290000699691,-0.319986028696723,0.0921257627652488,0.000395770157516203,0.000804145695392339,"RNF214","257160","ENSG00000167257","ring finger protein 214"
179.705178572894,0.393468284251938,0.113643269842269,0.000395931714810065,0.00080439512426821,"POP5","51367","ENSG00000167272","POP5 ribonuclease P/MRP subunit"
189.508115094541,-0.697378291939893,0.202428637374754,0.000396465505269395,0.000805400678106051,"CISH","1154","ENSG00000114737","cytokine inducible SH2 containing protein"
296.163982330873,-0.713971245545391,0.19607842798916,0.000396730033867504,0.000805859095931709,"GFOD1","54438","ENSG00000145990","Gfo/Idh/MocA-like oxidoreductase domain containing 1"
35.7321918654569,-0.676382192945898,0.193613163469555,0.000396874331025868,0.000806073227386297,"LOC100287015",NA,NA,"LOC100287015"
772.203345746501,0.53985072311879,0.157076169228023,0.000397929081939859,0.000808136316569606,"RHOU","58480","ENSG00000116574","ras homolog family member U"
12.5386664202219,-2.50856626765636,0.770536094222132,0.000398283363996142,0.000808776590179434,"C17orf65",NA,NA,"C17orf65"
1971.2677777353,0.667452098864057,0.197924689138368,0.000398431388463835,0.000808997941143931,"COTL1","23406","ENSG00000103187","coactosin like F-actin binding protein 1"
316.353722678115,-0.796631191488208,0.231519896945562,0.00039917317926576,0.000810424747915883,"GOLGA6L4","643707","ENSG00000184206","golgin A6 family like 4"
186.595674978794,1.29227197697613,0.413294438393585,0.000399952825840087,0.00081192812475693,"P2RX1","5023","ENSG00000108405","purinergic receptor P2X 1"
5.25058955782013,1.57026212237784,0.47817235561277,0.000400064430774299,0.000812075175567216,"SUMO1P1","391257",NA,"SUMO1 pseudogene 1"
13.0716422142178,1.13733984470766,0.340044155741661,0.000400401224407502,0.000812679254590381,"SLCO4C1","353189","ENSG00000173930","solute carrier organic anion transporter family member 4C1"
144.822349367103,0.895469453844381,0.267261680420489,0.000400859949387325,0.000813530670580208,"GPM6B","2824","ENSG00000046653","glycoprotein M6B"
5.00871516845188,-1.87612322519239,0.619841083941848,0.000400950235264644,0.000813634259346371,"LSMEM2","132228","ENSG00000179564","leucine rich single-pass membrane protein 2"
580.256523958646,-0.334746961762348,0.0958039829204055,0.000402521885863469,0.000816743615150451,"AAR2","25980","ENSG00000131043","AAR2 splicing factor"
56.1635733178175,1.41587223767558,0.448525603678059,0.000402701419273523,0.000817027940678927,"IPO11-LRRC70","101180901","ENSG00000086200","IPO11-LRRC70 readthrough"
98.0647298056678,0.517496894775291,0.151359356613849,0.000403068580221573,0.000817692844788049,"ZNF547","284306","ENSG00000152433","zinc finger protein 547"
26.6786546911774,-0.645254077031531,0.190566411622734,0.000403319814872269,0.000818122465683078,"HYAL3","8372","ENSG00000186792","hyaluronidase 3"
273.495341455678,0.469110090913252,0.132638614653905,0.000403814004200265,0.0008190447807752,"AK055910",NA,NA,"AK055910"
14.1519522822188,0.977612377849976,0.304485549595246,0.000404513622029382,0.000820383539619992,"PCAT1","100750225","ENSG00000253438","prostate cancer associated transcript 1"
7.22358458196901,1.01727405016356,0.313255521354566,0.000404715926146987,0.000820713546244668,"FLJ22447",NA,NA,"FLJ22447"
84.7674108697192,0.614550982282849,0.175833345865516,0.000405098433399331,0.000821408882119151,"HSD17B7P2","158160","ENSG00000290439","hydroxysteroid 17-beta dehydrogenase 7 pseudogene 2"
191.885192697501,-0.675068820102357,0.196634162460613,0.00040618802895404,0.000823537688666547,"RASL11A","387496","ENSG00000122035","RAS like family 11 member A"
2.82989128676043,-2.57840938696717,0.76837292192382,0.000406749139875866,0.000824594692191878,"IGF2-AS","51214","ENSG00000099869","IGF2 antisense RNA"
180.264770730227,-0.435344097644689,0.125817231462525,0.000407229744484647,0.000825457784467544,"NTMT1","28989","ENSG00000148335","N-terminal Xaa-Pro-Lys N-methyltransferase 1"
48.9627911674255,0.832679828120064,0.244147691135327,0.000407254506213211,0.000825457784467544,"TTC32","130502","ENSG00000183891","tetratricopeptide repeat domain 32"
